TIME,GEO,ANIMALS,MONTH,UNIT,Value,Flag and Footnotes
2014,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5240.38,
2014,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20749.17,
2014,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand head (animals),17782.28,
2014,European Union - 15 countries (1995-2004),Live bovine animals,December,Thousand head (animals),75066.48,
2014,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand head (animals),23220.66,
2014,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),4708.56,
2014,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),18512.1,
2014,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand head (animals),15343.53,
2014,Belgium,Live bovine animals,December,Thousand head (animals),2477.24,
2014,Belgium,"Bovine animals, less than 1 year",December,Thousand head (animals),744.97,
2014,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),178.62,
2014,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),566.35,
2014,Belgium,"Bovine animals, 1 year",December,Thousand head (animals),489.72,
2014,Bulgaria,Live bovine animals,December,Thousand head (animals),562.36,
2014,Bulgaria,"Bovine animals, less than 1 year",December,Thousand head (animals),120.65,
2014,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),47.74,
2014,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),72.91,
2014,Bulgaria,"Bovine animals, 1 year",December,Thousand head (animals),65.34,
2014,Czechia,Live bovine animals,December,Thousand head (animals),1373.07,
2014,Czechia,"Bovine animals, less than 1 year",December,Thousand head (animals),412.5,
2014,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),4.46,
2014,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),408.04,
2014,Czechia,"Bovine animals, 1 year",December,Thousand head (animals),311.42,
2014,Denmark,Live bovine animals,December,Thousand head (animals),1553,
2014,Denmark,"Bovine animals, less than 1 year",December,Thousand head (animals),534,
2014,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),255,
2014,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),279,
2014,Denmark,"Bovine animals, 1 year",December,Thousand head (animals),307,
2014,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand head (animals),12742.19,
2014,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand head (animals),3908.57,
2014,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),213.08,
2014,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),3695.49,
2014,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand head (animals),3010.86,
2014,Estonia,Live bovine animals,December,Thousand head (animals),264.7,
2014,Estonia,"Bovine animals, less than 1 year",December,Thousand head (animals),73,
2014,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),4.2,
2014,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),68.8,
2014,Estonia,"Bovine animals, 1 year",December,Thousand head (animals),54.1,
2014,Ireland,Live bovine animals,December,Thousand head (animals),6243.05,
2014,Ireland,"Bovine animals, less than 1 year",December,Thousand head (animals),1885.7,
2014,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),8.27,
2014,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1877.43,
2014,Ireland,"Bovine animals, 1 year",December,Thousand head (animals),1648.76,
2014,Greece,Live bovine animals,December,Thousand head (animals),659,
2014,Greece,"Bovine animals, less than 1 year",December,Thousand head (animals),176,
2014,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),63,
2014,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),113,
2014,Greece,"Bovine animals, 1 year",December,Thousand head (animals),119,
2014,Spain,Live bovine animals,December,Thousand head (animals),6078.73,
2014,Spain,"Bovine animals, less than 1 year",December,Thousand head (animals),2301.99,
2014,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),1585.23,
2014,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),716.76,
2014,Spain,"Bovine animals, 1 year",December,Thousand head (animals),745.83,
2014,France,Live bovine animals,December,Thousand head (animals),19271,
2014,France,"Bovine animals, less than 1 year",December,Thousand head (animals),5546,
2014,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),635,
2014,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4912,
2014,France,"Bovine animals, 1 year",December,Thousand head (animals),3418,
2014,Croatia,Live bovine animals,December,Thousand head (animals),441,
2014,Croatia,"Bovine animals, less than 1 year",December,Thousand head (animals),132,
2014,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),13,
2014,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),119,
2014,Croatia,"Bovine animals, 1 year",December,Thousand head (animals),88,
2014,Italy,Live bovine animals,December,Thousand head (animals),6125.42,
2014,Italy,"Bovine animals, less than 1 year",December,Thousand head (animals),1653.88,
2014,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),498.41,
2014,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1155.48,
2014,Italy,"Bovine animals, 1 year",December,Thousand head (animals),1365.74,
2014,Cyprus,Live bovine animals,December,Thousand head (animals),59.54,
2014,Cyprus,"Bovine animals, less than 1 year",December,Thousand head (animals),21.93,
2014,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),10.49,
2014,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),11.44,
2014,Cyprus,"Bovine animals, 1 year",December,Thousand head (animals),10.06,
2014,Latvia,Live bovine animals,December,Thousand head (animals),422.02,
2014,Latvia,"Bovine animals, less than 1 year",December,Thousand head (animals),118.38,
2014,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),57.4,
2014,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),60.97,
2014,Latvia,"Bovine animals, 1 year",December,Thousand head (animals),74.86,
2014,Lithuania,Live bovine animals,December,Thousand head (animals),736.6,
2014,Lithuania,"Bovine animals, less than 1 year",December,Thousand head (animals),192.2,
2014,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),57.8,
2014,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),134.4,
2014,Lithuania,"Bovine animals, 1 year",December,Thousand head (animals),149.3,
2014,Luxembourg,Live bovine animals,December,Thousand head (animals),201.15,
2014,Luxembourg,"Bovine animals, less than 1 year",December,Thousand head (animals),54.47,
2014,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),4.37,
2014,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),50.1,
2014,Luxembourg,"Bovine animals, 1 year",December,Thousand head (animals),46.5,
2014,Hungary,Live bovine animals,December,Thousand head (animals),802,
2014,Hungary,"Bovine animals, less than 1 year",December,Thousand head (animals),219,
2014,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),50,
2014,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),169,
2014,Hungary,"Bovine animals, 1 year",December,Thousand head (animals),176,
2014,Malta,Live bovine animals,December,Thousand head (animals),14.88,
2014,Malta,"Bovine animals, less than 1 year",December,Thousand head (animals),4.48,
2014,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),0,
2014,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4.48,
2014,Malta,"Bovine animals, 1 year",December,Thousand head (animals),3.17,
2014,Netherlands,Live bovine animals,December,Thousand head (animals),4169,
2014,Netherlands,"Bovine animals, less than 1 year",December,Thousand head (animals),1676,
2014,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),939,
2014,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),736,
2014,Netherlands,"Bovine animals, 1 year",December,Thousand head (animals),657,
2014,Austria,Live bovine animals,December,Thousand head (animals),1961.2,
2014,Austria,"Bovine animals, less than 1 year",December,Thousand head (animals),629.4,
2014,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),161.06,
2014,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),468.34,
2014,Austria,"Bovine animals, 1 year",December,Thousand head (animals),432.46,
2014,Poland,Live bovine animals,December,Thousand head (animals),5660.27,
2014,Poland,"Bovine animals, less than 1 year",December,Thousand head (animals),1450,
2014,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),313.21,
2014,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1136.78,
2014,Poland,"Bovine animals, 1 year",December,Thousand head (animals),1444.87,
2014,Portugal,Live bovine animals,December,Thousand head (animals),1548.61,
2014,Portugal,"Bovine animals, less than 1 year",December,Thousand head (animals),487.29,
2014,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),117.77,
2014,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),369.53,
2014,Portugal,"Bovine animals, 1 year",December,Thousand head (animals),213.7,
2014,Romania,Live bovine animals,December,Thousand head (animals),2068.9,
2014,Romania,"Bovine animals, less than 1 year",December,Thousand head (animals),462.8,
2014,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),154.4,
2014,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),308.4,
2014,Romania,"Bovine animals, 1 year",December,Thousand head (animals),253.7,
2014,Slovenia,Live bovine animals,December,Thousand head (animals),468.25,
2014,Slovenia,"Bovine animals, less than 1 year",December,Thousand head (animals),147.64,
2014,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),14.18,
2014,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),133.46,
2014,Slovenia,"Bovine animals, 1 year",December,Thousand head (animals),122.31,
2014,Slovakia,Live bovine animals,December,Thousand head (animals),465.54,
2014,Slovakia,"Bovine animals, less than 1 year",December,Thousand head (animals),129.77,
2014,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),20.08,
2014,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),109.69,
2014,Slovakia,"Bovine animals, 1 year",December,Thousand head (animals),92.66,
2014,Finland,Live bovine animals,December,Thousand head (animals),907.4,
2014,Finland,"Bovine animals, less than 1 year",December,Thousand head (animals),306.98,
2014,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),2.74,
2014,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),304.24,
2014,Finland,"Bovine animals, 1 year",December,Thousand head (animals),222.55,
2014,Sweden,Live bovine animals,December,Thousand head (animals),1436.49,
2014,Sweden,"Bovine animals, less than 1 year",December,Thousand head (animals),473.42,
2014,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),21.02,
2014,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),452.4,
2014,Sweden,"Bovine animals, 1 year",December,Thousand head (animals),334.4,
2014,United Kingdom,Live bovine animals,December,Thousand head (animals),9693,
2014,United Kingdom,"Bovine animals, less than 1 year",December,Thousand head (animals),2842,
2014,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),26,
2014,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),2816,
2014,United Kingdom,"Bovine animals, 1 year",December,Thousand head (animals),2332,
2014,Iceland,Live bovine animals,December,Thousand head (animals),73.7,
2014,Iceland,"Bovine animals, less than 1 year",December,Thousand head (animals),20.1,
2014,Iceland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),0.5,
2014,Iceland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),19.6,
2014,Iceland,"Bovine animals, 1 year",December,Thousand head (animals),20.2,
2014,Switzerland,Live bovine animals,December,Thousand head (animals),:,
2014,Switzerland,"Bovine animals, less than 1 year",December,Thousand head (animals),:,
2014,Switzerland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),:,
2014,Switzerland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),:,
2014,Switzerland,"Bovine animals, 1 year",December,Thousand head (animals),:,
2014,Montenegro,Live bovine animals,December,Thousand head (animals),94,
2014,Montenegro,"Bovine animals, less than 1 year",December,Thousand head (animals),20,
2014,Montenegro,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),8,
2014,Montenegro,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),11,
2014,Montenegro,"Bovine animals, 1 year",December,Thousand head (animals),4,
2014,North Macedonia,Live bovine animals,December,Thousand head (animals),242,
2014,North Macedonia,"Bovine animals, less than 1 year",December,Thousand head (animals),64,
2014,North Macedonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),10,
2014,North Macedonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),54,
2014,North Macedonia,"Bovine animals, 1 year",December,Thousand head (animals),16,
2014,Albania,Live bovine animals,December,Thousand head (animals),499.69,
2014,Albania,"Bovine animals, less than 1 year",December,Thousand head (animals),57.29,
2014,Albania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),11.32,
2014,Albania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),45.97,
2014,Albania,"Bovine animals, 1 year",December,Thousand head (animals),37.65,
2014,Serbia,Live bovine animals,December,Thousand head (animals),920,
2014,Serbia,"Bovine animals, less than 1 year",December,Thousand head (animals),294,
2014,Serbia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),24,
2014,Serbia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),270,
2014,Serbia,"Bovine animals, 1 year",December,Thousand head (animals),124,
2014,Turkey,Live bovine animals,December,Thousand head (animals),14244.67,
2014,Turkey,"Bovine animals, less than 1 year",December,Thousand head (animals),3485.41,
2014,Turkey,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),19.99,e
2014,Turkey,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),3465.43,e
2014,Turkey,"Bovine animals, 1 year",December,Thousand head (animals),3588.38,
2014,Bosnia and Herzegovina,Live bovine animals,December,Thousand head (animals),444,e
2014,Bosnia and Herzegovina,"Bovine animals, less than 1 year",December,Thousand head (animals),91,e
2014,Bosnia and Herzegovina,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),36,e
2014,Bosnia and Herzegovina,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),55,e
2014,Bosnia and Herzegovina,"Bovine animals, 1 year",December,Thousand head (animals),73,e
2014,Kosovo (under United Nations Security Council Resolution 1244/99),Live bovine animals,December,Thousand head (animals),261.69,
2014,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year",December,Thousand head (animals),83.41,
2014,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),39.98,
2014,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),43.43,
2014,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, 1 year",December,Thousand head (animals),25.28,
2015,European Union - 28 countries,Live bovine animals,December,Thousand head (animals),89138.27,
2015,European Union - 28 countries,"Bovine animals, less than 1 year",December,Thousand head (animals),27208.96,
2015,European Union - 28 countries,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5927.71,
2015,European Union - 28 countries,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),21280.26,
2015,European Union - 28 countries,"Bovine animals, 1 year",December,Thousand head (animals),18445.36,
2015,European Union - 27 countries (2007-2013),Live bovine animals,December,Thousand head (animals),88697.27,
2015,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year",December,Thousand head (animals),27060.96,
2015,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5907.71,
2015,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),21152.26,
2015,European Union - 27 countries (2007-2013),"Bovine animals, 1 year",December,Thousand head (animals),18357.36,
2015,European Union - 25 countries (2004-2006),Live bovine animals,December,Thousand head (animals),86043.82,
2015,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand head (animals),26477.45,
2015,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5712.39,
2015,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),20764.07,
2015,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand head (animals),18032.17,
2015,European Union - 15 countries (1995-2004),Live bovine animals,December,Thousand head (animals),75680.58,
2015,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand head (animals),23560.25,
2015,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5331.79,
2015,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),18227.46,
2015,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand head (animals),15497.49,
2015,Belgium,Live bovine animals,December,Thousand head (animals),2503.26,
2015,Belgium,"Bovine animals, less than 1 year",December,Thousand head (animals),748.56,
2015,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),183.12,
2015,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),565.44,
2015,Belgium,"Bovine animals, 1 year",December,Thousand head (animals),493.35,
2015,Bulgaria,Live bovine animals,December,Thousand head (animals),561.04,
2015,Bulgaria,"Bovine animals, less than 1 year",December,Thousand head (animals),108.81,
2015,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),33.52,
2015,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),75.29,
2015,Bulgaria,"Bovine animals, 1 year",December,Thousand head (animals),63.99,
2015,Czechia,Live bovine animals,December,Thousand head (animals),1366.33,
2015,Czechia,"Bovine animals, less than 1 year",December,Thousand head (animals),403.47,
2015,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),3.95,
2015,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),399.53,
2015,Czechia,"Bovine animals, 1 year",December,Thousand head (animals),309.16,
2015,Denmark,Live bovine animals,December,Thousand head (animals),1566,
2015,Denmark,"Bovine animals, less than 1 year",December,Thousand head (animals),538,
2015,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),259,
2015,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),279,
2015,Denmark,"Bovine animals, 1 year",December,Thousand head (animals),302,
2015,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand head (animals),12635.46,
2015,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand head (animals),3836.21,
2015,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),213.96,
2015,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),3622.24,
2015,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand head (animals),2993.28,
2015,Estonia,Live bovine animals,December,Thousand head (animals),256.2,
2015,Estonia,"Bovine animals, less than 1 year",December,Thousand head (animals),70.3,
2015,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),3.3,
2015,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),67,
2015,Estonia,"Bovine animals, 1 year",December,Thousand head (animals),52.6,
2015,Ireland,Live bovine animals,December,Thousand head (animals),6422.23,
2015,Ireland,"Bovine animals, less than 1 year",December,Thousand head (animals),2025.7,
2015,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),7.2,
2015,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),2018.5,
2015,Ireland,"Bovine animals, 1 year",December,Thousand head (animals),1659.96,
2015,Greece,Live bovine animals,December,Thousand head (animals),582,
2015,Greece,"Bovine animals, less than 1 year",December,Thousand head (animals),154,
2015,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),54,
2015,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),100,
2015,Greece,"Bovine animals, 1 year",December,Thousand head (animals),103,
2015,Spain,Live bovine animals,December,Thousand head (animals),6182.91,
2015,Spain,"Bovine animals, less than 1 year",December,Thousand head (animals),2324.64,
2015,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),1693.87,
2015,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),630.77,
2015,Spain,"Bovine animals, 1 year",December,Thousand head (animals),786.38,
2015,France,Live bovine animals,December,Thousand head (animals),19406,
2015,France,"Bovine animals, less than 1 year",December,Thousand head (animals),5618,
2015,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),632,
2015,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4986,
2015,France,"Bovine animals, 1 year",December,Thousand head (animals),3461,
2015,Croatia,Live bovine animals,December,Thousand head (animals),441,
2015,Croatia,"Bovine animals, less than 1 year",December,Thousand head (animals),148,
2015,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),20,
2015,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),128,
2015,Croatia,"Bovine animals, 1 year",December,Thousand head (animals),88,
2015,Italy,Live bovine animals,December,Thousand head (animals),6155.81,
2015,Italy,"Bovine animals, less than 1 year",December,Thousand head (animals),1678.15,
2015,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),992.39,
2015,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),685.76,
2015,Italy,"Bovine animals, 1 year",December,Thousand head (animals),1379.08,
2015,Cyprus,Live bovine animals,December,Thousand head (animals),58.86,
2015,Cyprus,"Bovine animals, less than 1 year",December,Thousand head (animals),20.81,
2015,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),9.11,
2015,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),11.7,
2015,Cyprus,"Bovine animals, 1 year",December,Thousand head (animals),9.34,
2015,Latvia,Live bovine animals,December,Thousand head (animals),419.08,
2015,Latvia,"Bovine animals, less than 1 year",December,Thousand head (animals),113.57,
2015,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),55.07,
2015,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),58.5,
2015,Latvia,"Bovine animals, 1 year",December,Thousand head (animals),76.2,
2015,Lithuania,Live bovine animals,December,Thousand head (animals),722.6,
2015,Lithuania,"Bovine animals, less than 1 year",December,Thousand head (animals),185.3,
2015,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),64.6,
2015,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),120.7,
2015,Lithuania,"Bovine animals, 1 year",December,Thousand head (animals),151.9,
2015,Luxembourg,Live bovine animals,December,Thousand head (animals),200.64,
2015,Luxembourg,"Bovine animals, less than 1 year",December,Thousand head (animals),53.67,
2015,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),5.59,
2015,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),48.08,
2015,Luxembourg,"Bovine animals, 1 year",December,Thousand head (animals),44.64,
2015,Hungary,Live bovine animals,December,Thousand head (animals),821,
2015,Hungary,"Bovine animals, less than 1 year",December,Thousand head (animals),220,
2015,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),56,
2015,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),164,
2015,Hungary,"Bovine animals, 1 year",December,Thousand head (animals),180,
2015,Malta,Live bovine animals,December,Thousand head (animals),15.02,
2015,Malta,"Bovine animals, less than 1 year",December,Thousand head (animals),4.17,
2015,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),0,
2015,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),4.17,
2015,Malta,"Bovine animals, 1 year",December,Thousand head (animals),3.65,
2015,Netherlands,Live bovine animals,December,Thousand head (animals),4315,
2015,Netherlands,"Bovine animals, less than 1 year",December,Thousand head (animals),1707,
2015,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),955,
2015,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),751,
2015,Netherlands,"Bovine animals, 1 year",December,Thousand head (animals),660,
2015,Austria,Live bovine animals,December,Thousand head (animals),1957.61,
2015,Austria,"Bovine animals, less than 1 year",December,Thousand head (animals),624.48,
2015,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),159.51,
2015,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),464.97,
2015,Austria,"Bovine animals, 1 year",December,Thousand head (animals),439.08,
2015,Poland,Live bovine animals,December,Thousand head (animals),5762.5,
2015,Poland,"Bovine animals, less than 1 year",December,Thousand head (animals),1616.9,
2015,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),159.9,
2015,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),1457,
2015,Poland,"Bovine animals, 1 year",December,Thousand head (animals),1531.5,
2015,Portugal,Live bovine animals,December,Thousand head (animals),1605.86,
2015,Portugal,"Bovine animals, less than 1 year",December,Thousand head (animals),509.84,
2015,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),115.19,
2015,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),394.65,
2015,Portugal,"Bovine animals, 1 year",December,Thousand head (animals),240.22,
2015,Romania,Live bovine animals,December,Thousand head (animals),2092.4,
2015,Romania,"Bovine animals, less than 1 year",December,Thousand head (animals),474.7,
2015,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),161.8,
2015,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),312.9,
2015,Romania,"Bovine animals, 1 year",December,Thousand head (animals),261.2,
2015,Slovenia,Live bovine animals,December,Thousand head (animals),484.19,
2015,Slovenia,"Bovine animals, less than 1 year",December,Thousand head (animals),152.52,
2015,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),10.87,
2015,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),141.65,
2015,Slovenia,"Bovine animals, 1 year",December,Thousand head (animals),129.37,
2015,Slovakia,Live bovine animals,December,Thousand head (animals),457.46,
2015,Slovakia,"Bovine animals, less than 1 year",December,Thousand head (animals),130.16,
2015,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand head (animals),17.8,
2015,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand head (animals),112.36,
2015,Slovakia,"Bovine animals, 1 year",December,Thousand head (animals),90.97,
